filepath,n_nodes,n_edges,density,perturbation,chalupa_time,chalupa_theta,chalupa_status,chalupa_gap,chalupa_kernel_nodes,chalupa_kernel_edges,chalupa_used_warmstart,chalupa_start_objective,chalupa_improvement_over_start,chalupa_rounds,chalupa_k_start,chalupa_k_final,chalupa_k_rounds,chalupa_kernel_nodes_rounds,chalupa_kernel_edges_rounds,chalupa_round_logs,ilp_time,ilp_theta,ilp_status,ilp_gap,ilp_kernel_nodes,ilp_kernel_edges,ilp_used_warmstart,ilp_start_objective,ilp_improvement_over_start,ilp_rounds,ilp_k_start,ilp_k_final,ilp_k_rounds,ilp_kernel_nodes_rounds,ilp_kernel_edges_rounds,ilp_round_logs,ilp_warmstart_time,ilp_warmstart_theta,ilp_warmstart_status,ilp_warmstart_gap,ilp_warmstart_used,ilp_warmstart_start_objective,ilp_warmstart_improvement_over_start,ilp_warmstart_kernel_nodes,ilp_warmstart_kernel_edges,ilp_warmstart_used_warmstart,ilp_warmstart_rounds,ilp_warmstart_k_start,ilp_warmstart_k_final,ilp_warmstart_k_rounds,ilp_warmstart_kernel_nodes_rounds,ilp_warmstart_kernel_edges_rounds,ilp_warmstart_round_logs,reduced_ilp_time,reduced_ilp_theta,reduced_ilp_status,reduced_ilp_gap,reduced_ilp_kernel_nodes,reduced_ilp_kernel_edges,reduced_ilp_used_warmstart,reduced_ilp_start_objective,reduced_ilp_improvement_over_start,reduced_ilp_rounds,reduced_ilp_k_start,reduced_ilp_k_final,reduced_ilp_k_rounds,reduced_ilp_kernel_nodes_rounds,reduced_ilp_kernel_edges_rounds,reduced_ilp_round_logs,interactive_ilp_time,interactive_ilp_theta,interactive_ilp_status,interactive_ilp_gap,interactive_ilp_rounds,interactive_ilp_k_start,interactive_ilp_k_final,interactive_ilp_k_rounds,interactive_ilp_kernel_nodes,interactive_ilp_kernel_edges,interactive_ilp_kernel_nodes_rounds,interactive_ilp_kernel_edges_rounds,interactive_ilp_round_logs,interactive_ilp_used_warmstart,interactive_ilp_start_objective,interactive_ilp_improvement_over_start,chalupa_quality_ratio,chalupa_absolute_gap,ilp_warmstart_quality_ratio,ilp_warmstart_absolute_gap,reduced_ilp_quality_ratio,reduced_ilp_absolute_gap,interactive_ilp_quality_ratio,interactive_ilp_absolute_gap,quality_ratio,absolute_gap
test_graphs/generated/perturbed/skewed_cliques3_min1_max5_perturbation30.txt,4,1,0.16666666666666666,,0.014715194702148438,3,heuristic,,4,1,False,,,0,,,,[4],[1],"[{'stage': 'heuristic', 'kernel_nodes': 4, 'kernel_edges': 1}]",0.0011637210845947266,3,optimal,0.0,4,1,False,,,0,,3,,,,,0.0011739730834960938,3,optimal,0.0,True,3,0,4,1,True,0,,3,,,,,0.015921354293823242,1,optimal,0.0,2,0,False,,,1,3,1,"[3, 1]",[2],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 2, 'kernel_nodes': 2, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[2, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 4, 'kernel_edges_before': 5, 'kernel_nodes': 2, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 2, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.3333333333333333,-2,0.0,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max5_perturbation80.txt,4,2,0.3333333333333333,,0.014415740966796875,2,heuristic,,4,2,False,,,0,,,,[4],[2],"[{'stage': 'heuristic', 'kernel_nodes': 4, 'kernel_edges': 2}]",0.0010292530059814453,2,optimal,0.0,4,2,False,,,0,,2,,,,,0.0010309219360351562,2,optimal,0.0,True,2,0,4,2,True,0,,2,,,,,0.015699386596679688,1,optimal,0.0,1,0,False,,,1,2,1,"[2, 1]",[1],[0],"[{'round': 1, 'ub': 2, 'reduction_removed_nodes': 3, 'kernel_nodes': 1, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,2,0,"[2, 1, 0]",0,0,"[1, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 2, 'kernel_nodes_before': 4, 'kernel_edges_before': 4, 'kernel_nodes': 1, 'kernel_edges': 0, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 1, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 1}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-1,0.0,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max5_perturbation10.txt,10,8,0.17777777777777778,,0.024048328399658203,5,heuristic,,10,8,False,,,0,,,,[10],[8],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 8}]",0.0028138160705566406,5,optimal,0.0,10,8,False,,,0,,5,,,,,0.0027267932891845703,5,optimal,0.0,True,5,0,10,8,True,0,,5,,,,,0.02870035171508789,3,optimal,0.0,8,20,False,,,1,5,3,"[5, 3]",[8],[20],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 2, 'kernel_nodes': 8, 'kernel_edges': 20}]",0.0024268627166748047,3,optimal,0.0,2,5,3,"[5, 3]",8,20,"[8, 8]","[20, 20]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 10, 'kernel_edges_before': 37, 'kernel_nodes': 8, 'kernel_edges': 20, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 8, 'kernel_edges_before': 20, 'kernel_nodes': 8, 'kernel_edges': 20, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6,-2,0.6,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max5_perturbation30.txt,13,14,0.1794871794871795,,0.033515214920043945,7,heuristic,,13,14,False,,,0,,,,[13],[14],"[{'stage': 'heuristic', 'kernel_nodes': 13, 'kernel_edges': 14}]",0.00580906867980957,7,optimal,0.0,13,14,False,,,0,,7,,,,,0.005745410919189453,7,optimal,0.0,True,7,0,13,14,True,0,,7,,,,,0.03380322456359863,0,optimal,0.0,0,0,False,,,1,7,0,"[7, 0]",[0],[0],"[{'round': 1, 'ub': 7, 'reduction_removed_nodes': 13, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,7,0,"[7, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 7, 'kernel_nodes_before': 13, 'kernel_edges_before': 64, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 13}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-7,0.0,-7,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max5_perturbation80.txt,10,7,0.15555555555555556,,0.025748491287231445,6,heuristic,,10,7,False,,,0,,,,[10],[7],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 7}]",0.002905607223510742,6,optimal,0.0,10,7,False,,,0,,6,,,,,0.0028476715087890625,6,optimal,0.0,True,6,0,10,7,True,0,,6,,,,,0.025684356689453125,0,optimal,0.0,0,0,False,,,1,6,0,"[6, 0]",[0],[0],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 10, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,6,0,"[6, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 10, 'kernel_edges_before': 38, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 10}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-6,0.0,-6,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min1_max11_perturbation10.txt,7,10,0.47619047619047616,,0.020406723022460938,3,heuristic,,7,10,False,,,0,,,,[7],[10],"[{'stage': 'heuristic', 'kernel_nodes': 7, 'kernel_edges': 10}]",0.0019464492797851562,3,optimal,0.0,7,10,False,,,0,,3,,,,,0.0012335777282714844,3,optimal,0.0,True,3,0,7,10,True,0,,3,,,,,0.021338224411010742,1,optimal,0.0,3,0,False,,,1,3,1,"[3, 1]",[3],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 4, 'kernel_nodes': 3, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[3, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 7, 'kernel_edges_before': 11, 'kernel_nodes': 3, 'kernel_edges': 0, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 3, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 3}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.3333333333333333,-2,0.0,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min1_max11_perturbation30.txt,3,1,0.3333333333333333,,0.012831449508666992,2,heuristic,,3,1,False,,,0,,,,[3],[1],"[{'stage': 'heuristic', 'kernel_nodes': 3, 'kernel_edges': 1}]",0.0011677742004394531,2,optimal,0.0,3,1,False,,,0,,2,,,,,0.001100301742553711,2,optimal,0.0,True,2,0,3,1,True,0,,2,,,,,0.014623641967773438,1,optimal,0.0,1,0,False,,,1,2,1,"[2, 1]",[1],[0],"[{'round': 1, 'ub': 2, 'reduction_removed_nodes': 2, 'kernel_nodes': 1, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,2,0,"[2, 1, 0]",0,0,"[1, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 2, 'kernel_nodes_before': 3, 'kernel_edges_before': 2, 'kernel_nodes': 1, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 1, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 1}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-1,0.0,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min1_max11_perturbation80.txt,17,32,0.23529411764705882,,0.05323481559753418,8,heuristic,,17,32,False,,,0,,,,[17],[32],"[{'stage': 'heuristic', 'kernel_nodes': 17, 'kernel_edges': 32}]",0.02590346336364746,8,optimal,0.0,17,32,False,,,0,,8,,,,,0.025211811065673828,8,optimal,0.0,True,8,0,17,32,True,0,,8,,,,,0.09129691123962402,8,optimal,0.0,17,104,False,,,1,8,8,"[8, 8]",[17],[104],"[{'round': 1, 'ub': 8, 'reduction_removed_nodes': 0, 'kernel_nodes': 17, 'kernel_edges': 104}]",0.025541305541992188,8,optimal,0.0,1,8,8,[8],17,104,[17],[104],"[{'round': 1, 'ub': 8, 'kernel_nodes_before': 17, 'kernel_edges_before': 104, 'kernel_nodes': 17, 'kernel_edges': 104, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,1.0,0,1.0,0,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max11_perturbation10.txt,4,1,0.16666666666666666,,0.015409708023071289,3,heuristic,,4,1,False,,,0,,,,[4],[1],"[{'stage': 'heuristic', 'kernel_nodes': 4, 'kernel_edges': 1}]",0.0013477802276611328,3,optimal,0.0,4,1,False,,,0,,3,,,,,0.0011816024780273438,3,optimal,0.0,True,3,0,4,1,True,0,,3,,,,,0.01647806167602539,1,optimal,0.0,2,0,False,,,1,3,1,"[3, 1]",[2],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 2, 'kernel_nodes': 2, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[2, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 4, 'kernel_edges_before': 5, 'kernel_nodes': 2, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 2, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.3333333333333333,-2,0.0,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max11_perturbation30.txt,19,64,0.3742690058479532,,0.07016849517822266,6,heuristic,,19,64,False,,,0,,,,[19],[64],"[{'stage': 'heuristic', 'kernel_nodes': 19, 'kernel_edges': 64}]",0.027534961700439453,6,optimal,0.0,19,64,False,,,0,,6,,,,,0.027182579040527344,6,optimal,0.0,True,6,0,19,64,True,0,,6,,,,,0.08132100105285645,4,optimal,0.0,16,67,False,,,1,6,4,"[6, 4]",[16],[67],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 3, 'kernel_nodes': 16, 'kernel_edges': 67}]",0.00543522834777832,4,optimal,0.0,2,6,4,"[6, 4]",16,67,"[16, 16]","[67, 67]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 19, 'kernel_edges_before': 107, 'kernel_nodes': 16, 'kernel_edges': 67, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 16, 'kernel_edges_before': 67, 'kernel_nodes': 16, 'kernel_edges': 67, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6666666666666666,-2,0.6666666666666666,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max11_perturbation80.txt,12,13,0.19696969696969696,,0.031855106353759766,6,heuristic,,12,13,False,,,0,,,,[12],[13],"[{'stage': 'heuristic', 'kernel_nodes': 12, 'kernel_edges': 13}]",0.004784345626831055,6,optimal,0.0,12,13,False,,,0,,6,,,,,0.002590179443359375,6,optimal,0.0,True,6,0,12,13,True,0,,6,,,,,0.03507876396179199,3,optimal,0.0,7,13,False,,,1,6,3,"[6, 3]",[7],[13],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 5, 'kernel_nodes': 7, 'kernel_edges': 13}]",0.002027273178100586,3,optimal,0.0,2,6,3,"[6, 3]",7,13,"[7, 7]","[13, 13]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 12, 'kernel_edges_before': 53, 'kernel_nodes': 7, 'kernel_edges': 13, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 7, 'kernel_edges_before': 13, 'kernel_nodes': 7, 'kernel_edges': 13, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-3,0.5,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max11_perturbation10.txt,18,37,0.24183006535947713,,0.05054783821105957,6,heuristic,,18,37,False,,,0,,,,[18],[37],"[{'stage': 'heuristic', 'kernel_nodes': 18, 'kernel_edges': 37}]",0.014526128768920898,6,optimal,0.0,18,37,False,,,0,,6,,,,,0.006906747817993164,6,optimal,0.0,True,6,0,18,37,True,0,,6,,,,,0.07044816017150879,4,optimal,0.0,15,77,False,,,1,6,4,"[6, 4]",[15],[77],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 3, 'kernel_nodes': 15, 'kernel_edges': 77}]",0.010738611221313477,4,optimal,0.0,2,6,4,"[6, 4]",15,77,"[15, 15]","[77, 77]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 18, 'kernel_edges_before': 116, 'kernel_nodes': 15, 'kernel_edges': 77, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 15, 'kernel_edges_before': 77, 'kernel_nodes': 15, 'kernel_edges': 77, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6666666666666666,-2,0.6666666666666666,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max11_perturbation30.txt,16,25,0.20833333333333334,,0.044800519943237305,8,heuristic,,16,25,False,,,0,,,,[16],[25],"[{'stage': 'heuristic', 'kernel_nodes': 16, 'kernel_edges': 25}]",0.016127824783325195,8,optimal,0.0,16,25,False,,,0,,8,,,,,0.016367435455322266,8,optimal,0.0,True,8,0,16,25,True,0,,8,,,,,0.050826072692871094,4,optimal,0.0,11,34,False,,,1,8,4,"[8, 4]",[11],[34],"[{'round': 1, 'ub': 8, 'reduction_removed_nodes': 5, 'kernel_nodes': 11, 'kernel_edges': 34}]",0.002282381057739258,4,optimal,0.0,2,8,4,"[8, 4]",11,34,"[11, 11]","[34, 34]","[{'round': 1, 'ub': 8, 'kernel_nodes_before': 16, 'kernel_edges_before': 95, 'kernel_nodes': 11, 'kernel_edges': 34, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 11, 'kernel_edges_before': 34, 'kernel_nodes': 11, 'kernel_edges': 34, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-4,0.5,-4,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max11_perturbation80.txt,25,55,0.18333333333333332,,0.1639554500579834,11,heuristic,,25,55,False,,,0,,,,[25],[55],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 55}]",0.1385660171508789,11,optimal,0.0,25,55,False,,,0,,11,,,,,0.14011645317077637,11,optimal,0.0,True,12,1,25,55,True,0,,11,,,,,0.30712294578552246,10,optimal,0.0,23,201,False,,,1,11,10,"[11, 10]",[23],[201],"[{'round': 1, 'ub': 11, 'reduction_removed_nodes': 2, 'kernel_nodes': 23, 'kernel_edges': 201}]",0.1643223762512207,10,optimal,0.0,2,12,10,"[12, 10]",23,201,"[23, 23]","[201, 201]","[{'round': 1, 'ub': 12, 'kernel_nodes_before': 25, 'kernel_edges_before': 245, 'kernel_nodes': 23, 'kernel_edges': 201, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 10, 'kernel_nodes_before': 23, 'kernel_edges_before': 201, 'kernel_nodes': 23, 'kernel_edges': 201, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.9090909090909091,-1,0.9090909090909091,-1,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min1_max20_perturbation10.txt,11,28,0.509090909090909,,0.03250408172607422,3,heuristic,,11,28,False,,,0,,,,[11],[28],"[{'stage': 'heuristic', 'kernel_nodes': 11, 'kernel_edges': 28}]",0.0023064613342285156,3,optimal,0.0,11,28,False,,,0,,3,,,,,0.0021812915802001953,3,optimal,0.0,True,3,0,11,28,True,0,,3,,,,,0.03332805633544922,1,optimal,0.0,4,0,False,,,1,3,1,"[3, 1]",[4],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 7, 'kernel_nodes': 4, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[4, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 11, 'kernel_edges_before': 27, 'kernel_nodes': 4, 'kernel_edges': 0, 'reduction_removed_nodes': 7}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 4, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 4}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.3333333333333333,-2,0.0,-3,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min1_max20_perturbation30.txt,7,5,0.23809523809523808,,0.020424604415893555,5,heuristic,,7,5,False,,,0,,,,[7],[5],"[{'stage': 'heuristic', 'kernel_nodes': 7, 'kernel_edges': 5}]",0.002044677734375,5,optimal,0.0,7,5,False,,,0,,5,,,,,0.0020287036895751953,5,optimal,0.0,True,5,0,7,5,True,0,,5,,,,,0.02098822593688965,0,optimal,0.0,0,0,False,,,1,5,0,"[5, 0]",[0],[0],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 7, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,5,0,"[5, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 7, 'kernel_edges_before': 16, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 7}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-5,0.0,-5,1.0,0
test_graphs/generated/perturbed/skewed_cliques2_min1_max20_perturbation80.txt,6,1,0.06666666666666667,,0.017261505126953125,5,heuristic,,6,1,False,,,0,,,,[6],[1],"[{'stage': 'heuristic', 'kernel_nodes': 6, 'kernel_edges': 1}]",0.002071857452392578,5,optimal,0.0,6,1,False,,,0,,5,,,,,0.0015590190887451172,5,optimal,0.0,True,5,0,6,1,True,0,,5,,,,,0.018448591232299805,1,optimal,0.0,2,0,False,,,1,5,1,"[5, 1]",[2],[0],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 4, 'kernel_nodes': 2, 'kernel_edges': 0}]",0.0,0,optimal,0.0,3,5,0,"[5, 1, 0]",0,0,"[2, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 6, 'kernel_edges_before': 14, 'kernel_nodes': 2, 'kernel_edges': 0, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 2, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.2,-4,0.0,-5,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max20_perturbation10.txt,15,39,0.37142857142857144,,0.04498171806335449,4,heuristic,,15,39,False,,,0,,,,[15],[39],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 39}]",0.0075948238372802734,4,optimal,0.0,15,39,False,,,0,,4,,,,,0.007470130920410156,4,optimal,0.0,True,4,0,15,39,True,0,,4,,,,,0.05014491081237793,2,optimal,0.0,11,29,False,,,1,4,2,"[4, 2]",[11],[29],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 4, 'kernel_nodes': 11, 'kernel_edges': 29}]",0.0013651847839355469,2,optimal,0.0,2,4,2,"[4, 2]",11,29,"[11, 11]","[29, 29]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 15, 'kernel_edges_before': 66, 'kernel_nodes': 11, 'kernel_edges': 29, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 2, 'kernel_nodes_before': 11, 'kernel_edges_before': 29, 'kernel_nodes': 11, 'kernel_edges': 29, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.5,-2,0.5,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max20_perturbation30.txt,21,100,0.47619047619047616,,0.10123229026794434,6,heuristic,,21,100,False,,,0,,,,[21],[100],"[{'stage': 'heuristic', 'kernel_nodes': 21, 'kernel_edges': 100}]",0.025851726531982422,6,optimal,0.0,21,100,False,,,0,,6,,,,,0.026412248611450195,6,optimal,0.0,True,6,0,21,100,True,0,,6,,,,,0.11940240859985352,4,optimal,0.0,17,44,False,,,1,6,4,"[6, 4]",[17],[44],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 4, 'kernel_nodes': 17, 'kernel_edges': 44}]",0.006786346435546875,4,optimal,0.0,2,6,4,"[6, 4]",17,44,"[17, 17]","[44, 44]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 21, 'kernel_edges_before': 110, 'kernel_nodes': 17, 'kernel_edges': 44, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 17, 'kernel_edges_before': 44, 'kernel_nodes': 17, 'kernel_edges': 44, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.6666666666666666,-2,0.6666666666666666,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques3_min1_max20_perturbation80.txt,28,75,0.1984126984126984,,0.1173090934753418,12,heuristic,,28,75,False,,,0,,,,[28],[75],"[{'stage': 'heuristic', 'kernel_nodes': 28, 'kernel_edges': 75}]",0.4040400981903076,12,optimal,0.0,28,75,False,,,0,,12,,,,,0.3076775074005127,12,optimal,0.0,True,12,0,28,75,True,0,,12,,,,,0.31710076332092285,10,optimal,0.0,25,234,False,,,1,12,10,"[12, 10]",[25],[234],"[{'round': 1, 'ub': 12, 'reduction_removed_nodes': 3, 'kernel_nodes': 25, 'kernel_edges': 234}]",0.16344141960144043,10,optimal,0.0,2,12,10,"[12, 10]",25,234,"[25, 25]","[234, 234]","[{'round': 1, 'ub': 12, 'kernel_nodes_before': 28, 'kernel_edges_before': 303, 'kernel_nodes': 25, 'kernel_edges': 234, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 10, 'kernel_nodes_before': 25, 'kernel_edges_before': 234, 'kernel_nodes': 25, 'kernel_edges': 234, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.8333333333333334,-2,0.8333333333333334,-2,1.0,0
test_graphs/generated/perturbed/skewed_cliques5_min1_max20_perturbation10.txt,25,131,0.43666666666666665,,0.13230609893798828,7,heuristic,,25,131,False,,,0,,,,[25],[131],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 131}]",0.04808211326599121,7,optimal,0.0,25,131,False,,,0,,7,,,,,0.04749894142150879,7,optimal,0.0,True,7,0,25,131,True,0,,7,,,,,0.13127565383911133,0,optimal,0.0,0,0,False,,,1,7,0,"[7, 0]",[0],[0],"[{'round': 1, 'ub': 7, 'reduction_removed_nodes': 25, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0,optimal,0.0,2,7,0,"[7, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 7, 'kernel_nodes_before': 25, 'kernel_edges_before': 169, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 25}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0,1.0,0,0.0,-7,0.0,-7,1.0,0
