filepath,n_nodes,n_edges,density,perturbation,chalupa_time,chalupa_theta,chalupa_status,chalupa_gap,chalupa_kernel_nodes,chalupa_kernel_edges,chalupa_used_warmstart,chalupa_start_objective,chalupa_improvement_over_start,chalupa_rounds,chalupa_k_start,chalupa_k_final,chalupa_k_rounds,chalupa_kernel_nodes_rounds,chalupa_kernel_edges_rounds,chalupa_round_logs,ilp_time,ilp_theta,ilp_status,ilp_gap,ilp_kernel_nodes,ilp_kernel_edges,ilp_used_warmstart,ilp_start_objective,ilp_improvement_over_start,ilp_rounds,ilp_k_start,ilp_k_final,ilp_k_rounds,ilp_kernel_nodes_rounds,ilp_kernel_edges_rounds,ilp_round_logs,ilp_warmstart_time,ilp_warmstart_theta,ilp_warmstart_status,ilp_warmstart_gap,ilp_warmstart_used,ilp_warmstart_start_objective,ilp_warmstart_improvement_over_start,ilp_warmstart_kernel_nodes,ilp_warmstart_kernel_edges,ilp_warmstart_used_warmstart,ilp_warmstart_rounds,ilp_warmstart_k_start,ilp_warmstart_k_final,ilp_warmstart_k_rounds,ilp_warmstart_kernel_nodes_rounds,ilp_warmstart_kernel_edges_rounds,ilp_warmstart_round_logs,reduced_ilp_time,reduced_ilp_theta,reduced_ilp_status,reduced_ilp_gap,reduced_ilp_kernel_nodes,reduced_ilp_kernel_edges,reduced_ilp_used_warmstart,reduced_ilp_start_objective,reduced_ilp_improvement_over_start,reduced_ilp_rounds,reduced_ilp_k_start,reduced_ilp_k_final,reduced_ilp_k_rounds,reduced_ilp_kernel_nodes_rounds,reduced_ilp_kernel_edges_rounds,reduced_ilp_round_logs,interactive_ilp_time,interactive_ilp_theta,interactive_ilp_status,interactive_ilp_gap,interactive_ilp_rounds,interactive_ilp_k_start,interactive_ilp_k_final,interactive_ilp_k_rounds,interactive_ilp_kernel_nodes,interactive_ilp_kernel_edges,interactive_ilp_kernel_nodes_rounds,interactive_ilp_kernel_edges_rounds,interactive_ilp_round_logs,interactive_ilp_used_warmstart,interactive_ilp_start_objective,interactive_ilp_improvement_over_start,chalupa_quality_ratio,chalupa_absolute_gap,ilp_warmstart_quality_ratio,ilp_warmstart_absolute_gap,reduced_ilp_quality_ratio,reduced_ilp_absolute_gap,interactive_ilp_quality_ratio,interactive_ilp_absolute_gap,quality_ratio,absolute_gap
test_graphs/generated/perturbed/skewed_cliques3_min1_max5_perturbation30.txt,4,1,0.16666666666666666,,0.013788938522338867,3,heuristic,,4,1,False,,,0,,,,[4],[1],"[{'stage': 'heuristic', 'kernel_nodes': 4, 'kernel_edges': 1}]",0.0002014636993408203,3.0,optimal,0.0,4,1,False,,,0,,3.0,,,,,0.0001976490020751953,3.0,optimal,0.0,True,3,0.0,4,1,True,0,,3.0,,,,,0.01412057876586914,1.0,optimal,0.0,2,0,False,,,1,3,1.0,"[3, 1]",[2],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 2, 'kernel_nodes': 2, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[2, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 4, 'kernel_edges_before': 5, 'kernel_nodes': 2, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 2, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.3333333333333333,-2.0,0.0,-3.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques3_min1_max5_perturbation80.txt,4,2,0.3333333333333333,,0.013652563095092773,2,heuristic,,4,2,False,,,0,,,,[4],[2],"[{'stage': 'heuristic', 'kernel_nodes': 4, 'kernel_edges': 2}]",9.1552734375e-05,2.0,optimal,0.0,4,2,False,,,0,,2.0,,,,,8.0108642578125e-05,2.0,optimal,0.0,True,2,0.0,4,2,True,0,,2.0,,,,,0.013744354248046875,1.0,optimal,0.0,1,0,False,,,1,2,1.0,"[2, 1]",[1],[0],"[{'round': 1, 'ub': 2, 'reduction_removed_nodes': 3, 'kernel_nodes': 1, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,2,0,"[2, 1, 0]",0,0,"[1, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 2, 'kernel_nodes_before': 4, 'kernel_edges_before': 4, 'kernel_nodes': 1, 'kernel_edges': 0, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 1, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 1}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.5,-1.0,0.0,-2.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques5_min1_max5_perturbation10.txt,10,8,0.17777777777777778,,0.02303290367126465,5,heuristic,,10,8,False,,,0,,,,[10],[8],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 8}]",0.0017523765563964844,5.0,optimal,0.0,10,8,False,,,0,,5.0,,,,,0.0012416839599609375,5.0,optimal,0.0,True,5,0.0,10,8,True,0,,5.0,,,,,0.02652454376220703,3.0,optimal,0.0,8,20,False,,,1,5,3.0,"[5, 3]",[8],[20],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 2, 'kernel_nodes': 8, 'kernel_edges': 20}]",0.0014390945434570312,3.0,optimal,0.0,2,5,3,"[5, 3]",8,20,"[8, 8]","[20, 20]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 10, 'kernel_edges_before': 37, 'kernel_nodes': 8, 'kernel_edges': 20, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 8, 'kernel_edges_before': 20, 'kernel_nodes': 8, 'kernel_edges': 20, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.6,-2.0,0.6,-2.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques5_min1_max5_perturbation30.txt,13,14,0.1794871794871795,,0.032531023025512695,7,heuristic,,13,14,False,,,0,,,,[13],[14],"[{'stage': 'heuristic', 'kernel_nodes': 13, 'kernel_edges': 14}]",0.004872560501098633,7.0,optimal,0.0,13,14,False,,,0,,7.0,,,,,0.004828691482543945,7.0,optimal,0.0,True,7,0.0,13,14,True,0,,7.0,,,,,0.033410072326660156,0.0,optimal,0.0,0,0,False,,,1,7,0.0,"[7, 0]",[0],[0],"[{'round': 1, 'ub': 7, 'reduction_removed_nodes': 13, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,2,7,0,"[7, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 7, 'kernel_nodes_before': 13, 'kernel_edges_before': 64, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 13}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.0,-7.0,0.0,-7.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques5_min1_max5_perturbation80.txt,10,7,0.15555555555555556,,0.02431488037109375,6,heuristic,,10,7,False,,,0,,,,[10],[7],"[{'stage': 'heuristic', 'kernel_nodes': 10, 'kernel_edges': 7}]",0.0018627643585205078,6.0,optimal,0.0,10,7,False,,,0,,6.0,,,,,0.0018017292022705078,6.0,optimal,0.0,True,6,0.0,10,7,True,0,,6.0,,,,,0.02466440200805664,0.0,optimal,0.0,0,0,False,,,1,6,0.0,"[6, 0]",[0],[0],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 10, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,2,6,0,"[6, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 10, 'kernel_edges_before': 38, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 10}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.0,-6.0,0.0,-6.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques2_min1_max11_perturbation10.txt,7,10,0.47619047619047616,,0.019608497619628906,3,heuristic,,7,10,False,,,0,,,,[7],[10],"[{'stage': 'heuristic', 'kernel_nodes': 7, 'kernel_edges': 10}]",0.0008041858673095703,3.0,optimal,0.0,7,10,False,,,0,,3.0,,,,,0.0007021427154541016,3.0,optimal,0.0,True,3,0.0,7,10,True,0,,3.0,,,,,0.019992351531982422,1.0,optimal,0.0,3,0,False,,,1,3,1.0,"[3, 1]",[3],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 4, 'kernel_nodes': 3, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[3, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 7, 'kernel_edges_before': 11, 'kernel_nodes': 3, 'kernel_edges': 0, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 3, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 3}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.3333333333333333,-2.0,0.0,-3.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques2_min1_max11_perturbation30.txt,3,1,0.3333333333333333,,0.012536287307739258,2,heuristic,,3,1,False,,,0,,,,[3],[1],"[{'stage': 'heuristic', 'kernel_nodes': 3, 'kernel_edges': 1}]",9.202957153320312e-05,2.0,optimal,0.0,3,1,False,,,0,,2.0,,,,,8.630752563476562e-05,2.0,optimal,0.0,True,2,0.0,3,1,True,0,,2.0,,,,,0.01276087760925293,1.0,optimal,0.0,1,0,False,,,1,2,1.0,"[2, 1]",[1],[0],"[{'round': 1, 'ub': 2, 'reduction_removed_nodes': 2, 'kernel_nodes': 1, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,2,0,"[2, 1, 0]",0,0,"[1, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 2, 'kernel_nodes_before': 3, 'kernel_edges_before': 2, 'kernel_nodes': 1, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 1, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 1}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.5,-1.0,0.0,-2.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques2_min1_max11_perturbation80.txt,17,32,0.23529411764705882,,0.05087161064147949,8,heuristic,,17,32,False,,,0,,,,[17],[32],"[{'stage': 'heuristic', 'kernel_nodes': 17, 'kernel_edges': 32}]",0.024593830108642578,8.0,optimal,0.0,17,32,False,,,0,,8.0,,,,,0.02412247657775879,8.0,optimal,0.0,True,8,0.0,17,32,True,0,,8.0,,,,,0.08550429344177246,8.0,optimal,0.0,17,104,False,,,1,8,8.0,"[8, 8]",[17],[104],"[{'round': 1, 'ub': 8, 'reduction_removed_nodes': 0, 'kernel_nodes': 17, 'kernel_edges': 104}]",0.023609399795532227,8.0,optimal,0.0,1,8,8,[8],17,104,[17],[104],"[{'round': 1, 'ub': 8, 'kernel_nodes_before': 17, 'kernel_edges_before': 104, 'kernel_nodes': 17, 'kernel_edges': 104, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques3_min1_max11_perturbation10.txt,4,1,0.16666666666666666,,0.014226436614990234,3,heuristic,,4,1,False,,,0,,,,[4],[1],"[{'stage': 'heuristic', 'kernel_nodes': 4, 'kernel_edges': 1}]",0.0002117156982421875,3.0,optimal,0.0,4,1,False,,,0,,3.0,,,,,0.00019884109497070312,3.0,optimal,0.0,True,3,0.0,4,1,True,0,,3.0,,,,,0.014524459838867188,1.0,optimal,0.0,2,0,False,,,1,3,1.0,"[3, 1]",[2],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 2, 'kernel_nodes': 2, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[2, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 4, 'kernel_edges_before': 5, 'kernel_nodes': 2, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 2, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.3333333333333333,-2.0,0.0,-3.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques3_min1_max11_perturbation30.txt,19,64,0.3742690058479532,,0.06807613372802734,6,heuristic,,19,64,False,,,0,,,,[19],[64],"[{'stage': 'heuristic', 'kernel_nodes': 19, 'kernel_edges': 64}]",0.011629343032836914,,error,,19,64,False,,,0,,,,,,,0.07949304580688477,,error,,True,6,,19,64,True,0,,,,,,,0.07849645614624023,4.0,optimal,0.0,16,67,False,,,1,6,4.0,"[6, 4]",[16],[67],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 3, 'kernel_nodes': 16, 'kernel_edges': 67}]",0.004335165023803711,4.0,optimal,0.0,2,6,4,"[6, 4]",16,67,"[16, 16]","[67, 67]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 19, 'kernel_edges_before': 107, 'kernel_nodes': 16, 'kernel_edges': 67, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 16, 'kernel_edges_before': 67, 'kernel_nodes': 16, 'kernel_edges': 67, 'reduction_removed_nodes': 0}]",False,,,,,,,,,,,,
test_graphs/generated/perturbed/skewed_cliques3_min1_max11_perturbation80.txt,12,13,0.19696969696969696,,0.03114151954650879,6,heuristic,,12,13,False,,,0,,,,[12],[13],"[{'stage': 'heuristic', 'kernel_nodes': 12, 'kernel_edges': 13}]",0.003942966461181641,6.0,optimal,0.0,12,13,False,,,0,,6.0,,,,,0.001631021499633789,6.0,optimal,0.0,True,6,0.0,12,13,True,0,,6.0,,,,,0.0334322452545166,3.0,optimal,0.0,7,13,False,,,1,6,3.0,"[6, 3]",[7],[13],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 5, 'kernel_nodes': 7, 'kernel_edges': 13}]",0.0011746883392333984,3.0,optimal,0.0,2,6,3,"[6, 3]",7,13,"[7, 7]","[13, 13]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 12, 'kernel_edges_before': 53, 'kernel_nodes': 7, 'kernel_edges': 13, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 3, 'kernel_nodes_before': 7, 'kernel_edges_before': 13, 'kernel_nodes': 7, 'kernel_edges': 13, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.5,-3.0,0.5,-3.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques5_min1_max11_perturbation10.txt,18,37,0.24183006535947713,,0.04891848564147949,6,heuristic,,18,37,False,,,0,,,,[18],[37],"[{'stage': 'heuristic', 'kernel_nodes': 18, 'kernel_edges': 37}]",0.011680364608764648,,error,,18,37,False,,,0,,,,,,,0.06181907653808594,,error,,True,6,,18,37,True,0,,,,,,,0.06662178039550781,4.0,optimal,0.0,15,77,False,,,1,6,4.0,"[6, 4]",[15],[77],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 3, 'kernel_nodes': 15, 'kernel_edges': 77}]",0.009447336196899414,4.0,optimal,0.0,2,6,4,"[6, 4]",15,77,"[15, 15]","[77, 77]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 18, 'kernel_edges_before': 116, 'kernel_nodes': 15, 'kernel_edges': 77, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 15, 'kernel_edges_before': 77, 'kernel_nodes': 15, 'kernel_edges': 77, 'reduction_removed_nodes': 0}]",False,,,,,,,,,,,,
test_graphs/generated/perturbed/skewed_cliques5_min1_max11_perturbation30.txt,16,25,0.20833333333333334,,0.043906450271606445,8,heuristic,,16,25,False,,,0,,,,[16],[25],"[{'stage': 'heuristic', 'kernel_nodes': 16, 'kernel_edges': 25}]",0.014556407928466797,8.0,optimal,0.0,16,25,False,,,0,,8.0,,,,,0.014556884765625,8.0,optimal,0.0,True,8,0.0,16,25,True,0,,8.0,,,,,0.04800581932067871,4.0,optimal,0.0,11,34,False,,,1,8,4.0,"[8, 4]",[11],[34],"[{'round': 1, 'ub': 8, 'reduction_removed_nodes': 5, 'kernel_nodes': 11, 'kernel_edges': 34}]",0.0013260841369628906,4.0,optimal,0.0,2,8,4,"[8, 4]",11,34,"[11, 11]","[34, 34]","[{'round': 1, 'ub': 8, 'kernel_nodes_before': 16, 'kernel_edges_before': 95, 'kernel_nodes': 11, 'kernel_edges': 34, 'reduction_removed_nodes': 5}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 11, 'kernel_edges_before': 34, 'kernel_nodes': 11, 'kernel_edges': 34, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.5,-4.0,0.5,-4.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques5_min1_max11_perturbation80.txt,25,55,0.18333333333333332,,0.11265778541564941,11,heuristic,,25,55,False,,,0,,,,[25],[55],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 55}]",0.03287816047668457,,error,,25,55,False,,,0,,,,,,,0.125169038772583,,error,,True,11,,25,55,True,0,,,,,,,0.16108250617980957,,error,,23,201,False,,,1,11,,,[23],[201],"[{'round': 1, 'ub': 11, 'reduction_removed_nodes': 2, 'kernel_nodes': 23, 'kernel_edges': 201}]",0.2539210319519043,,error,,2,11,10,"[11, 10]",23,201,"[23, 23]","[201, 201]","[{'round': 1, 'ub': 11, 'kernel_nodes_before': 25, 'kernel_edges_before': 245, 'kernel_nodes': 23, 'kernel_edges': 201, 'reduction_removed_nodes': 2}, {'round': 2, 'ub': 10, 'kernel_nodes_before': 23, 'kernel_edges_before': 201, 'kernel_nodes': 23, 'kernel_edges': 201, 'reduction_removed_nodes': 0}]",False,,,,,,,,,,,,
test_graphs/generated/perturbed/skewed_cliques2_min1_max20_perturbation10.txt,11,28,0.509090909090909,,0.03145241737365723,3,heuristic,,11,28,False,,,0,,,,[11],[28],"[{'stage': 'heuristic', 'kernel_nodes': 11, 'kernel_edges': 28}]",0.0015685558319091797,3.0,optimal,0.0,11,28,False,,,0,,3.0,,,,,0.0015218257904052734,3.0,optimal,0.0,True,3,0.0,11,28,True,0,,3.0,,,,,0.03195977210998535,1.0,optimal,0.0,4,0,False,,,1,3,1.0,"[3, 1]",[4],[0],"[{'round': 1, 'ub': 3, 'reduction_removed_nodes': 7, 'kernel_nodes': 4, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,3,0,"[3, 1, 0]",0,0,"[4, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 3, 'kernel_nodes_before': 11, 'kernel_edges_before': 27, 'kernel_nodes': 4, 'kernel_edges': 0, 'reduction_removed_nodes': 7}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 4, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 4}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.3333333333333333,-2.0,0.0,-3.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques2_min1_max20_perturbation30.txt,7,5,0.23809523809523808,,0.019745588302612305,5,heuristic,,7,5,False,,,0,,,,[7],[5],"[{'stage': 'heuristic', 'kernel_nodes': 7, 'kernel_edges': 5}]",0.001252889633178711,5.0,optimal,0.0,7,5,False,,,0,,5.0,,,,,0.0011897087097167969,5.0,optimal,0.0,True,5,0.0,7,5,True,0,,5.0,,,,,0.02006220817565918,0.0,optimal,0.0,0,0,False,,,1,5,0.0,"[5, 0]",[0],[0],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 7, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,2,5,0,"[5, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 7, 'kernel_edges_before': 16, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 7}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.0,-5.0,0.0,-5.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques2_min1_max20_perturbation80.txt,6,1,0.06666666666666667,,0.01662278175354004,5,heuristic,,6,1,False,,,0,,,,[6],[1],"[{'stage': 'heuristic', 'kernel_nodes': 6, 'kernel_edges': 1}]",0.0012171268463134766,5.0,optimal,0.0,6,1,False,,,0,,5.0,,,,,0.0012423992156982422,5.0,optimal,0.0,True,5,0.0,6,1,True,0,,5.0,,,,,0.016763687133789062,1.0,optimal,0.0,2,0,False,,,1,5,1.0,"[5, 1]",[2],[0],"[{'round': 1, 'ub': 5, 'reduction_removed_nodes': 4, 'kernel_nodes': 2, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,3,5,0,"[5, 1, 0]",0,0,"[2, 0, 0]","[0, 0, 0]","[{'round': 1, 'ub': 5, 'kernel_nodes_before': 6, 'kernel_edges_before': 14, 'kernel_nodes': 2, 'kernel_edges': 0, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 1, 'kernel_nodes_before': 2, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 2}, {'round': 3, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.2,-4.0,0.0,-5.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques3_min1_max20_perturbation10.txt,15,39,0.37142857142857144,,0.043611764907836914,4,heuristic,,15,39,False,,,0,,,,[15],[39],"[{'stage': 'heuristic', 'kernel_nodes': 15, 'kernel_edges': 39}]",0.005850791931152344,4.0,optimal,0.0,15,39,False,,,0,,4.0,,,,,0.006257295608520508,4.0,optimal,0.0,True,4,0.0,15,39,True,0,,4.0,,,,,0.04666709899902344,2.0,optimal,0.0,11,29,False,,,1,4,2.0,"[4, 2]",[11],[29],"[{'round': 1, 'ub': 4, 'reduction_removed_nodes': 4, 'kernel_nodes': 11, 'kernel_edges': 29}]",0.000385284423828125,2.0,optimal,0.0,2,4,2,"[4, 2]",11,29,"[11, 11]","[29, 29]","[{'round': 1, 'ub': 4, 'kernel_nodes_before': 15, 'kernel_edges_before': 66, 'kernel_nodes': 11, 'kernel_edges': 29, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 2, 'kernel_nodes_before': 11, 'kernel_edges_before': 29, 'kernel_nodes': 11, 'kernel_edges': 29, 'reduction_removed_nodes': 0}]",False,,,1.0,0.0,1.0,0.0,0.5,-2.0,0.5,-2.0,1.0,0.0
test_graphs/generated/perturbed/skewed_cliques3_min1_max20_perturbation30.txt,21,100,0.47619047619047616,,0.09930920600891113,6,heuristic,,21,100,False,,,0,,,,[21],[100],"[{'stage': 'heuristic', 'kernel_nodes': 21, 'kernel_edges': 100}]",0.012939691543579102,,error,,21,100,False,,,0,,,,,,,0.11132431030273438,,error,,True,6,,21,100,True,0,,,,,,,0.11555004119873047,4.0,optimal,0.0,17,44,False,,,1,6,4.0,"[6, 4]",[17],[44],"[{'round': 1, 'ub': 6, 'reduction_removed_nodes': 4, 'kernel_nodes': 17, 'kernel_edges': 44}]",0.005134105682373047,4.0,optimal,0.0,2,6,4,"[6, 4]",17,44,"[17, 17]","[44, 44]","[{'round': 1, 'ub': 6, 'kernel_nodes_before': 21, 'kernel_edges_before': 110, 'kernel_nodes': 17, 'kernel_edges': 44, 'reduction_removed_nodes': 4}, {'round': 2, 'ub': 4, 'kernel_nodes_before': 17, 'kernel_edges_before': 44, 'kernel_nodes': 17, 'kernel_edges': 44, 'reduction_removed_nodes': 0}]",False,,,,,,,,,,,,
test_graphs/generated/perturbed/skewed_cliques3_min1_max20_perturbation80.txt,28,75,0.1984126984126984,,0.10978984832763672,12,heuristic,,28,75,False,,,0,,,,[28],[75],"[{'stage': 'heuristic', 'kernel_nodes': 28, 'kernel_edges': 75}]",0.04414224624633789,,error,,28,75,False,,,0,,,,,,,0.15513348579406738,,error,,True,12,,28,75,True,0,,,,,,,0.14204645156860352,,error,,25,234,False,,,1,12,,,[25],[234],"[{'round': 1, 'ub': 12, 'reduction_removed_nodes': 3, 'kernel_nodes': 25, 'kernel_edges': 234}]",0.24396419525146484,,error,,2,12,10,"[12, 10]",25,234,"[25, 25]","[234, 234]","[{'round': 1, 'ub': 12, 'kernel_nodes_before': 28, 'kernel_edges_before': 303, 'kernel_nodes': 25, 'kernel_edges': 234, 'reduction_removed_nodes': 3}, {'round': 2, 'ub': 10, 'kernel_nodes_before': 25, 'kernel_edges_before': 234, 'kernel_nodes': 25, 'kernel_edges': 234, 'reduction_removed_nodes': 0}]",False,,,,,,,,,,,,
test_graphs/generated/perturbed/skewed_cliques5_min1_max20_perturbation10.txt,25,131,0.43666666666666665,,0.12513184547424316,7,heuristic,,25,131,False,,,0,,,,[25],[131],"[{'stage': 'heuristic', 'kernel_nodes': 25, 'kernel_edges': 131}]",0.02374863624572754,,error,,25,131,False,,,0,,,,,,,0.16687655448913574,,error,,True,7,,25,131,True,0,,,,,,,0.12717127799987793,0.0,optimal,0.0,0,0,False,,,1,7,0.0,"[7, 0]",[0],[0],"[{'round': 1, 'ub': 7, 'reduction_removed_nodes': 25, 'kernel_nodes': 0, 'kernel_edges': 0}]",0.0,0.0,optimal,0.0,2,7,0,"[7, 0]",0,0,"[0, 0]","[0, 0]","[{'round': 1, 'ub': 7, 'kernel_nodes_before': 25, 'kernel_edges_before': 169, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 25}, {'round': 2, 'ub': 0, 'kernel_nodes_before': 0, 'kernel_edges_before': 0, 'kernel_nodes': 0, 'kernel_edges': 0, 'reduction_removed_nodes': 0}]",False,,,,,,,,,,,,
